demand_variable,r10_region,region_label,ar6_category,category_label,year,median_twh,q25_twh,q75_twh,unit,n_scenarios
elec_buildings,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2040,4356.74,3923.34,4600.91,TWh/yr,96
elec_buildings,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2045,4516.85,4082.61,4880.91,TWh/yr,85
elec_buildings,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2050,4874.29,4574.21,5419.74,TWh/yr,96
elec_buildings,R10NORTH_AM,North America,C3,Likely below 2°C,2020,3445.74,3376.18,3789.27,TWh/yr,213
elec_buildings,R10NORTH_AM,North America,C3,Likely below 2°C,2025,3498.63,3375.13,3781.36,TWh/yr,190
elec_buildings,R10NORTH_AM,North America,C3,Likely below 2°C,2030,3717.17,3544.14,4101.04,TWh/yr,213
elec_buildings,R10NORTH_AM,North America,C3,Likely below 2°C,2035,3846.77,3494.28,4116.32,TWh/yr,190
elec_buildings,R10NORTH_AM,North America,C3,Likely below 2°C,2040,4177.87,3844.14,4593.0,TWh/yr,212
elec_buildings,R10NORTH_AM,North America,C3,Likely below 2°C,2045,4412.3,3953.15,4821.55,TWh/yr,190
elec_buildings,R10NORTH_AM,North America,C3,Likely below 2°C,2050,4772.91,4326.5,5240.69,TWh/yr,213
elec_buildings,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2020,3731.43,3445.74,3803.44,TWh/yr,88
elec_buildings,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2025,3764.73,3573.0,3891.9,TWh/yr,82
elec_buildings,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2030,3969.16,3745.67,4114.7,TWh/yr,88
elec_buildings,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2035,3769.07,3466.02,4318.08,TWh/yr,82
elec_buildings,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2040,3923.04,3615.67,4560.51,TWh/yr,88
elec_buildings,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2045,4074.91,3664.19,4719.15,TWh/yr,82
elec_buildings,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2050,4426.56,3997.18,5030.71,TWh/yr,88
elec_buildings,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2020,3443.49,3375.52,3787.5,TWh/yr,70
elec_buildings,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2025,3641.06,3453.5,3871.02,TWh/yr,64
elec_buildings,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2030,3666.95,3465.81,4114.67,TWh/yr,69
elec_buildings,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2035,3787.05,3560.39,4211.67,TWh/yr,65
elec_buildings,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2040,3859.66,3676.81,4477.09,TWh/yr,69
elec_buildings,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2045,3946.29,3642.43,4679.33,TWh/yr,65
elec_buildings,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2050,4149.1,3641.68,4959.24,TWh/yr,70
elec_buildings,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2020,737.8,704.52,866.99,TWh/yr,69
elec_buildings,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2025,780.58,658.45,860.36,TWh/yr,69
elec_buildings,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2030,685.45,651.3,906.74,TWh/yr,69
elec_buildings,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2035,712.04,644.65,967.48,TWh/yr,69
elec_buildings,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2040,784.4,660.58,1050.41,TWh/yr,69
elec_buildings,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2045,806.77,695.28,1141.41,TWh/yr,69
elec_buildings,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2050,809.18,697.0,1215.46,TWh/yr,69
elec_buildings,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2020,850.04,737.8,918.57,TWh/yr,97
elec_buildings,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2025,835.28,757.07,882.4,TWh/yr,83
elec_buildings,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2030,891.86,759.22,962.18,TWh/yr,97
elec_buildings,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2035,842.4,695.37,951.55,TWh/yr,86
elec_buildings,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2040,946.34,753.46,1058.14,TWh/yr,97
elec_buildings,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2045,940.64,756.08,1098.08,TWh/yr,86
elec_buildings,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2050,1081.31,869.11,1209.02,TWh/yr,97
elec_buildings,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2020,850.04,711.06,981.25,TWh/yr,235
elec_buildings,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2025,828.81,703.04,892.87,TWh/yr,200
elec_buildings,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2030,893.77,683.54,1014.84,TWh/yr,235
elec_buildings,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2035,891.92,659.72,989.24,TWh/yr,212
elec_buildings,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2040,974.01,676.36,1271.82,TWh/yr,235
elec_buildings,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2045,1017.56,704.8,1143.81,TWh/yr,212
elec_buildings,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2050,1122.92,722.49,1425.66,TWh/yr,235
elec_buildings,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2020,872.53,849.51,1004.55,TWh/yr,102
elec_buildings,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2025,863.35,828.81,923.17,TWh/yr,84
elec_buildings,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2030,902.64,838.08,1167.17,TWh/yr,102
elec_buildings,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2035,924.27,842.4,1096.85,TWh/yr,96
elec_buildings,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2040,960.3,889.08,1350.03,TWh/yr,102
elec_buildings,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2045,1024.55,928.06,1222.18,TWh/yr,96
elec_buildings,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2050,1108.31,993.8,1471.14,TWh/yr,102
elec_buildings,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2020,849.21,711.06,948.62,TWh/yr,66
elec_buildings,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2025,841.75,717.74,902.73,TWh/yr,61
elec_buildings,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2030,874.07,697.47,986.83,TWh/yr,66
elec_buildings,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2035,889.67,692.2,979.53,TWh/yr,61
elec_buildings,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2040,951.24,665.2,1087.26,TWh/yr,66
elec_buildings,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2045,926.89,624.15,1096.91,TWh/yr,61
elec_buildings,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2050,1046.18,608.62,1231.3,TWh/yr,66
elec_buildings,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2020,680.06,601.3,710.79,TWh/yr,63
elec_buildings,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2025,708.55,648.59,743.75,TWh/yr,63
elec_buildings,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2030,782.05,717.72,896.23,TWh/yr,68
elec_buildings,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2035,924.39,817.68,1014.78,TWh/yr,67
elec_buildings,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2040,1131.84,996.86,1294.95,TWh/yr,68
elec_buildings,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2045,1360.06,1178.03,1538.92,TWh/yr,68
elec_buildings,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2050,1529.53,1288.02,1773.43,TWh/yr,68
elec_buildings,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2020,658.12,606.17,710.43,TWh/yr,96
elec_buildings,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2025,715.48,683.8,757.01,TWh/yr,78
elec_buildings,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2030,826.99,764.73,870.45,TWh/yr,90
elec_buildings,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2035,869.66,804.38,985.27,TWh/yr,86
elec_buildings,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2040,993.34,893.92,1249.22,TWh/yr,97
elec_buildings,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2045,1110.43,975.1,1324.25,TWh/yr,86
elec_buildings,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2050,1407.67,1181.84,1754.23,TWh/yr,97
elec_buildings,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2020,679.28,601.3,710.97,TWh/yr,207
elec_buildings,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2025,729.38,680.28,803.28,TWh/yr,196
elec_buildings,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2030,827.53,719.07,892.21,TWh/yr,217
elec_buildings,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2035,937.72,837.13,1018.83,TWh/yr,210
elec_buildings,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2040,1018.12,921.15,1132.48,TWh/yr,231
elec_buildings,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2045,1169.75,1059.3,1381.39,TWh/yr,210
elec_buildings,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2050,1331.75,1121.21,1607.51,TWh/yr,233
elec_buildings,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2020,650.19,601.3,747.02,TWh/yr,96
elec_buildings,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2025,697.49,668.93,803.24,TWh/yr,83
elec_buildings,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,792.96,736.35,869.1,TWh/yr,88
elec_buildings,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,943.06,815.26,991.45,TWh/yr,90
elec_buildings,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,1005.36,838.44,1091.91,TWh/yr,96
elec_buildings,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,1085.29,988.43,1187.85,TWh/yr,90
elec_buildings,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,1166.69,1049.56,1303.63,TWh/yr,96
elec_buildings,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,679.21,588.61,711.11,TWh/yr,68
elec_buildings,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,758.9,667.69,817.71,TWh/yr,63
elec_buildings,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,861.2,726.58,917.74,TWh/yr,68
elec_buildings,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,970.26,842.53,1018.34,TWh/yr,63
elec_buildings,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,1063.0,874.79,1127.22,TWh/yr,68
elec_buildings,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,1127.36,980.18,1216.33,TWh/yr,63
elec_buildings,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,1172.16,973.92,1278.66,TWh/yr,68
elec_buildings,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,652.4,510.72,692.27,TWh/yr,69
elec_buildings,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,689.97,620.7,813.79,TWh/yr,69
elec_buildings,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,923.82,674.02,985.43,TWh/yr,69
elec_buildings,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,1146.95,809.34,1237.21,TWh/yr,69
elec_buildings,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,1377.05,948.63,1552.51,TWh/yr,69
elec_buildings,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,1655.61,1120.21,1827.23,TWh/yr,69
elec_buildings,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,1893.74,1242.53,2102.36,TWh/yr,69
elec_buildings,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,560.0,510.72,688.62,TWh/yr,97
elec_buildings,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,654.21,604.8,845.82,TWh/yr,86
elec_buildings,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,829.3,699.92,1015.01,TWh/yr,97
elec_buildings,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,872.72,773.66,1233.99,TWh/yr,86
elec_buildings,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,1120.1,958.84,1448.03,TWh/yr,97
elec_buildings,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,1186.08,1029.39,1923.83,TWh/yr,86
elec_buildings,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,1391.73,1235.27,2082.77,TWh/yr,97
elec_buildings,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,575.68,482.25,692.27,TWh/yr,238
elec_buildings,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,666.39,598.37,829.43,TWh/yr,215
elec_buildings,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,785.55,694.85,1033.3,TWh/yr,238
elec_buildings,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,854.79,755.86,1185.26,TWh/yr,215
elec_buildings,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,1008.23,850.66,1450.22,TWh/yr,238
elec_buildings,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,1155.69,940.57,1693.61,TWh/yr,215
elec_buildings,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,1318.08,1105.56,1980.32,TWh/yr,238
elec_buildings,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,549.63,444.95,605.38,TWh/yr,100
elec_buildings,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,665.79,564.78,723.06,TWh/yr,94
elec_buildings,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,760.64,595.63,842.6,TWh/yr,100
elec_buildings,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,824.7,631.48,882.43,TWh/yr,94
elec_buildings,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,934.62,661.51,989.59,TWh/yr,100
elec_buildings,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,957.19,784.7,1127.14,TWh/yr,94
elec_buildings,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,1077.34,959.54,1277.8,TWh/yr,100
elec_buildings,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,650.42,542.53,696.36,TWh/yr,67
elec_buildings,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,763.62,648.27,864.98,TWh/yr,62
elec_buildings,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,985.72,755.19,1057.57,TWh/yr,67
elec_buildings,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,1165.21,887.94,1243.75,TWh/yr,62
elec_buildings,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,1361.4,1023.87,1452.55,TWh/yr,67
elec_buildings,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2045,1506.3,1149.08,1661.15,TWh/yr,62
elec_buildings,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2050,1750.08,1313.58,1960.38,TWh/yr,67
elec_industry,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2020,417.79,366.94,485.2,TWh/yr,67
elec_industry,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2025,625.35,422.72,677.13,TWh/yr,67
elec_industry,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2030,856.28,547.48,1118.34,TWh/yr,67
elec_industry,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2035,1326.84,745.77,1654.18,TWh/yr,67
elec_industry,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2040,1947.01,964.92,2495.62,TWh/yr,67
elec_industry,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2045,2762.85,1403.07,4030.51,TWh/yr,67
elec_industry,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2050,4050.93,1870.57,5843.83,TWh/yr,67
elec_industry,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2020,375.52,368.18,422.18,TWh/yr,86
elec_industry,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2025,602.96,461.18,668.84,TWh/yr,79
elec_industry,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2030,853.33,557.54,1001.07,TWh/yr,90
elec_industry,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2035,1235.7,737.59,1426.5,TWh/yr,79
elec_industry,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2040,1645.45,1036.23,1945.97,TWh/yr,90
elec_industry,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2045,2533.25,1438.88,3186.46,TWh/yr,79
elec_industry,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2050,3341.25,1886.55,4495.14,TWh/yr,90
elec_industry,R10AFRICA,Africa,C3,Likely below 2°C,2020,419.86,366.94,484.75,TWh/yr,225
elec_industry,R10AFRICA,Africa,C3,Likely below 2°C,2025,595.36,365.22,705.98,TWh/yr,203
elec_industry,R10AFRICA,Africa,C3,Likely below 2°C,2030,582.25,452.7,1143.93,TWh/yr,226
elec_industry,R10AFRICA,Africa,C3,Likely below 2°C,2035,1052.6,569.82,1573.36,TWh/yr,203
elec_industry,R10AFRICA,Africa,C3,Likely below 2°C,2040,1086.43,704.1,2185.68,TWh/yr,226
elec_industry,R10AFRICA,Africa,C3,Likely below 2°C,2045,1536.57,1070.06,3301.26,TWh/yr,203
elec_industry,R10AFRICA,Africa,C3,Likely below 2°C,2050,1893.85,1283.69,4446.28,TWh/yr,226
elec_industry,R10AFRICA,Africa,C4,Below 2°C with lower probability,2020,422.22,370.1,497.63,TWh/yr,79
elec_industry,R10AFRICA,Africa,C4,Below 2°C with lower probability,2025,479.03,365.22,520.9,TWh/yr,74
elec_industry,R10AFRICA,Africa,C4,Below 2°C with lower probability,2030,557.34,427.9,584.86,TWh/yr,80
elec_industry,R10AFRICA,Africa,C4,Below 2°C with lower probability,2035,617.9,562.97,723.38,TWh/yr,73
elec_industry,R10AFRICA,Africa,C4,Below 2°C with lower probability,2040,696.56,618.34,895.09,TWh/yr,79
elec_industry,R10AFRICA,Africa,C4,Below 2°C with lower probability,2045,949.34,767.91,1252.77,TWh/yr,74
elec_industry,R10AFRICA,Africa,C4,Below 2°C with lower probability,2050,1207.79,941.1,1627.8,TWh/yr,80
elec_industry,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2020,375.52,338.69,425.23,TWh/yr,67
elec_industry,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2025,650.3,471.59,707.16,TWh/yr,63
elec_industry,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2030,906.68,564.15,1134.36,TWh/yr,68
elec_industry,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2035,1259.42,768.55,1473.1,TWh/yr,63
elec_industry,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2040,1556.54,931.09,1905.63,TWh/yr,68
elec_industry,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2045,2156.98,1243.45,2479.05,TWh/yr,63
elec_industry,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2050,2414.55,1461.71,3152.97,TWh/yr,68
elec_industry,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2020,5204.57,4984.83,5808.94,TWh/yr,63
elec_industry,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2025,5227.66,5006.96,5728.6,TWh/yr,57
elec_industry,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2030,6065.04,5761.37,6449.06,TWh/yr,56
elec_industry,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2035,6626.57,6032.31,7149.22,TWh/yr,61
elec_industry,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2040,6866.83,6319.54,8014.72,TWh/yr,62
elec_industry,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2045,7265.92,6825.98,8811.36,TWh/yr,63
elec_industry,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2050,7720.51,7031.07,9071.2,TWh/yr,63
elec_industry,R10CHINA+,China,C2,"1.5°C, high overshoot",2020,5640.13,4948.63,5802.46,TWh/yr,100
elec_industry,R10CHINA+,China,C2,"1.5°C, high overshoot",2025,5696.1,5510.23,6224.32,TWh/yr,86
elec_industry,R10CHINA+,China,C2,"1.5°C, high overshoot",2030,6461.57,5610.49,6838.37,TWh/yr,97
elec_industry,R10CHINA+,China,C2,"1.5°C, high overshoot",2035,6904.26,6011.86,7194.43,TWh/yr,86
elec_industry,R10CHINA+,China,C2,"1.5°C, high overshoot",2040,7416.19,6322.9,8243.73,TWh/yr,99
elec_industry,R10CHINA+,China,C2,"1.5°C, high overshoot",2045,7522.82,6726.29,9142.81,TWh/yr,89
elec_industry,R10CHINA+,China,C2,"1.5°C, high overshoot",2050,8222.79,6932.79,10071.83,TWh/yr,100
elec_industry,R10CHINA+,China,C3,Likely below 2°C,2020,5171.12,4948.63,5713.45,TWh/yr,223
elec_industry,R10CHINA+,China,C3,Likely below 2°C,2025,5665.5,5322.15,5962.38,TWh/yr,189
elec_industry,R10CHINA+,China,C3,Likely below 2°C,2030,6239.58,5542.08,6603.33,TWh/yr,223
elec_industry,R10CHINA+,China,C3,Likely below 2°C,2035,6393.21,4977.43,6782.22,TWh/yr,200
elec_industry,R10CHINA+,China,C3,Likely below 2°C,2040,6310.57,5843.39,7221.05,TWh/yr,222
elec_industry,R10CHINA+,China,C3,Likely below 2°C,2045,7198.24,6100.79,7644.59,TWh/yr,200
elec_industry,R10CHINA+,China,C3,Likely below 2°C,2050,7581.68,6148.93,8124.82,TWh/yr,223
elec_industry,R10CHINA+,China,C4,Below 2°C with lower probability,2020,5486.46,4948.63,5727.23,TWh/yr,102
elec_industry,R10CHINA+,China,C4,Below 2°C with lower probability,2025,5711.77,5405.74,6520.36,TWh/yr,96
elec_industry,R10CHINA+,China,C4,Below 2°C with lower probability,2030,6290.77,5685.34,6549.01,TWh/yr,95
elec_industry,R10CHINA+,China,C4,Below 2°C with lower probability,2035,6219.51,4872.79,7079.25,TWh/yr,96
elec_industry,R10CHINA+,China,C4,Below 2°C with lower probability,2040,6065.5,5564.02,7460.52,TWh/yr,98
elec_industry,R10CHINA+,China,C4,Below 2°C with lower probability,2045,7195.46,5669.43,7908.63,TWh/yr,95
elec_industry,R10CHINA+,China,C4,Below 2°C with lower probability,2050,8040.7,5812.41,9221.05,TWh/yr,102
elec_industry,R10CHINA+,China,C7,High-warming weak-policy (reference),2020,5419.28,5049.27,5705.9,TWh/yr,72
elec_industry,R10CHINA+,China,C7,High-warming weak-policy (reference),2025,6054.47,5637.08,6468.05,TWh/yr,67
elec_industry,R10CHINA+,China,C7,High-warming weak-policy (reference),2030,6707.41,5884.71,7046.14,TWh/yr,72
elec_industry,R10CHINA+,China,C7,High-warming weak-policy (reference),2035,7194.16,6350.21,7658.17,TWh/yr,67
elec_industry,R10CHINA+,China,C7,High-warming weak-policy (reference),2040,6920.89,6136.72,8023.3,TWh/yr,72
elec_industry,R10CHINA+,China,C7,High-warming weak-policy (reference),2045,6999.37,6206.77,8428.0,TWh/yr,67
elec_industry,R10CHINA+,China,C7,High-warming weak-policy (reference),2050,7124.57,6158.16,8690.16,TWh/yr,72
elec_industry,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2020,1320.2,1149.54,1415.86,TWh/yr,66
